강남구,32.78282134
강동구,33.68557261
강북구,36.35202373
강서구,33.95740958
관악구,31.04209685
광진구,32.05349755
구로구,33.65333434
금천구,33.020414
노원구,35.39273661
도봉구,36.27329655
동대문구,35.13607885
동작구,33.32620062
마포구,29.09938313
서대문구,35.08855867
서초구,31.14284631
성동구,33.03546373
성북구,32.28002328
송파구,33.30142201
양천구,31.69068961
영등포구,34.96489593
용산구,31.15076974
은평구,34.64599121
종로구,46.95820922
중구,40.95675909
중랑구,34.75609293
