강남구,4.197161774
강동구,7.424938093
강북구,7.730428914
강서구,10.05218341
관악구,5.357163786
광진구,5.937302661
구로구,7.413185085
금천구,7.69716708
노원구,8.636000819
도봉구,8.683317246
동대문구,7.187283094
동작구,5.717385166
마포구,5.515032328
서대문구,7.648918839
서초구,5.36242083
성동구,6.114679522
성북구,7.317299206
송파구,6.940276642
양천구,8.163767396
영등포구,6.059800664
용산구,4.553002611
은평구,7.33989726
종로구,10.11274796
중구,6.755913978
중랑구,9.156209433
